Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,Total Bsmt SF,Heating QC,Central Air,Gr Liv Area,Bedroom AbvGr,Kitchen Qual,Fireplaces,Garage Finish,Garage Cars,Garage Qual,Garage Cond,total_bath,total_outdoor_sf,house_age,remod_age,garage_age,qual_cond_interaction,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS Zoning_FV,MS Zoning_I (all),MS Zoning_Other,MS Zoning_RL,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Mas Vnr Type_None,Mas Vnr Type_Other,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,price_tier,SalePrice
75.0,13710,5,5,0.0,3,3,3,3,1,910.0,3,1,1558,4,3,0,1,1.0,3,3,1.5,289,60,60,60.0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,152000
60.0,15384,7,5,0.0,4,3,4,3,3,788.0,5,1,1490,3,4,1,3,2.0,3,3,3.5,175,6,5,6.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,184000
100.0,14836,10,5,730.0,5,3,5,3,4,2492.0,5,1,2492,2,5,1,3,3.0,3,3,3.5,461,6,5,6.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,552000
72.0,7226,7,5,0.0,4,3,4,3,1,798.0,5,1,1640,3,4,0,2,2.0,3,3,2.5,45,7,7,7.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,183000
72.0,9720,5,7,51.0,3,3,3,5,3,995.0,3,1,1009,3,3,1,1,2.0,3,3,2.0,0,33,33,33.0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Alto,160000
69.0,9337,6,5,0.0,3,4,4,3,1,824.0,5,1,1786,3,4,0,2,2.0,3,3,3.5,162,13,13,13.0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,204750
30.0,3000,6,5,76.0,4,3,4,3,3,612.0,5,1,1224,2,4,0,2,2.0,3,3,2.5,234,1,1,1.0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,Alto,173733
41.0,6289,6,5,256.0,4,3,4,3,3,1362.0,5,1,1362,2,4,1,2,2.0,3,3,3.0,220,5,4,5.0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,207000
67.0,8777,5,7,0.0,3,3,3,3,1,1272.0,4,1,2200,4,3,0,0,0.0,0,0,5.0,70,110,7,110.0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Baixo,145900
24.0,2522,6,5,50.0,4,3,4,3,1,970.0,5,1,1709,3,4,0,1,2.0,3,3,2.0,40,6,4,6.0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,Baixo,130000
70.0,8750,7,5,0.0,4,4,4,3,1,915.0,5,1,1908,4,4,1,1,2.0,3,3,3.5,277,16,15,16.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,210000
85.0,10625,7,5,0.0,4,3,4,3,1,1652.0,5,1,1662,3,5,1,2,3.0,3,3,3.0,288,4,3,4.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,291000
77.0,9965,8,5,340.0,4,3,5,3,4,1466.0,5,1,2828,4,4,1,2,3.0,3,3,4.0,269,4,3,4.0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,Alto,424870
52.0,6292,7,7,0.0,3,3,3,3,1,861.0,4,1,1477,3,3,1,1,1.0,3,3,2.5,50,82,60,82.0,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Médio,145000
50.0,8635,5,5,0.0,3,2,3,3,1,1072.0,3,1,1072,2,3,0,1,5.0,2,3,2.0,105,85,60,28.0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,126500
68.0,8298,8,5,0.0,4,3,4,3,3,1546.0,5,1,1564,2,5,1,2,2.0,3,3,2.0,132,4,3,3.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,267300
95.0,11345,5,5,567.0,3,3,3,3,1,928.0,4,1,1920,4,3,0,1,2.0,3,2,2.0,0,62,60,62.0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,Médio,137000
96.0,12456,10,5,230.0,5,3,5,3,4,1700.0,5,1,1718,3,5,1,3,3.0,3,3,3.0,264,4,3,2.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,337500
70.0,8810,7,5,0.0,4,3,4,3,1,1390.0,5,1,1390,3,4,0,2,2.0,3,3,3.0,68,7,7,7.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,207000
53.0,4043,6,5,0.0,3,3,4,3,1,1069.0,3,1,1069,2,3,1,2,2.0,3,3,2.0,55,33,33,33.0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,127500
70.0,8685,7,5,0.0,3,3,4,3,2,1425.0,5,1,1425,3,3,0,2,2.0,3,3,3.0,130,12,12,12.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,193000
35.0,3907,8,6,0.0,4,3,4,3,4,982.0,4,1,1034,1,4,1,3,2.0,3,3,2.0,177,21,21,21.0,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,185000
86.0,11194,8,5,240.0,4,3,4,3,2,1696.0,5,1,1696,3,4,0,2,3.0,3,3,2.0,176,2,2,2.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,275000
70.0,12760,6,5,0.0,3,3,3,3,1,1958.0,3,1,2048,5,3,0,1,2.0,3,3,3.0,0,34,34,34.0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Médio,170000
80.0,24090,7,7,0.0,3,4,3,3,2,1032.0,5,1,2403,4,3,2,1,1.0,3,3,2.0,374,70,60,70.0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Alto,244400
140.0,11080,6,6,257.0,3,3,3,3,3,1128.0,3,1,1210,3,3,0,1,2.0,3,3,3.0,0,35,35,35.0,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,148000
61.0,7658,9,5,412.0,5,3,5,3,1,1752.0,5,1,1752,2,5,1,2,2.0,3,3,3.0,278,5,5,5.0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,319900
42.0,10385,6,6,123.0,3,3,3,4,3,995.0,3,1,1282,3,3,0,1,3.0,2,3,2.5,386,32,32,21.0,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Alto,174000
63.0,7627,4,6,0.0,2,3,2,1,1,600.0,4,0,1701,4,2,0,0,0.0,0,0,2.0,148,90,60,90.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Baixo,94550
57.0,8050,5,8,0.0,3,4,0,0,0,0.0,4,1,1137,4,3,0,0,0.0,0,0,1.5,0,63,17,63.0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Baixo,96000
66.0,3960,7,8,0.0,3,3,3,3,1,502.0,3,0,1004,2,4,1,1,1.0,2,3,1.0,348,80,60,80.0,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,105000
85.0,14082,8,5,945.0,4,3,5,4,4,2220.0,5,1,2234,1,4,1,2,2.0,3,3,2.5,470,4,4,4.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,441929
85.0,11949,7,8,196.0,4,4,4,3,1,975.0,5,1,1755,3,4,1,1,2.0,3,3,3.0,562,19,2,19.0,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,235000
92.0,15922,9,5,550.0,4,3,5,3,3,1390.0,5,1,2795,4,5,1,3,3.0,3,3,3.5,374,5,4,5.0,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Alto,401179
94.0,25286,4,5,0.0,3,3,3,3,4,1064.0,4,1,1040,3,3,0,1,2.0,3,3,2.0,0,47,47,47.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,132250
22.0,11064,8,5,0.0,4,3,4,3,4,1230.0,5,1,1239,1,4,1,3,2.0,3,3,2.5,196,15,15,15.0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,217500
60.0,10800,4,7,0.0,3,3,0,0,0,0.0,3,0,1294,3,3,0,0,0.0,0,0,2.0,544,110,10,110.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Baixo,106250
60.0,5400,7,6,0.0,4,3,3,3,1,931.0,3,1,1027,2,4,1,0,0.0,0,0,1.5,28,90,4,90.0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Baixo,120000
49.0,8235,5,7,0.0,3,4,3,3,1,825.0,3,1,825,2,3,0,2,2.0,3,3,2.0,190,55,15,47.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Baixo,125000
75.0,7500,5,5,0.0,3,3,3,3,1,1040.0,2,1,1040,3,3,0,3,1.0,3,3,2.5,220,47,47,47.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,133000
83.0,10420,6,5,0.0,3,3,4,3,2,1212.0,5,1,1212,3,4,0,2,2.0,3,3,2.0,122,1,1,1.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Baixo,186000
50.0,5000,3,3,0.0,2,2,2,2,1,666.0,2,0,666,2,4,0,0,0.0,0,0,1.5,52,64,60,64.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Baixo,64500
80.0,9600,7,5,168.0,3,3,3,3,1,1164.0,3,1,1164,3,3,0,1,2.0,3,3,1.5,0,41,41,41.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,140000
85.0,11475,6,6,0.0,3,3,4,3,1,713.0,3,1,1552,3,3,1,2,2.0,3,3,3.5,417,35,35,35.0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,179900
112.0,10859,5,5,0.0,3,3,4,3,1,1097.0,5,1,1097,3,3,0,1,2.0,3,3,1.5,456,16,15,15.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,145000
70.0,9842,4,5,0.0,3,3,0,0,0,0.0,3,1,1224,2,3,0,1,2.0,3,3,2.0,0,48,48,48.0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,Médio,101800
83.0,13383,5,5,176.0,3,3,3,3,1,1188.0,5,1,1404,3,3,1,1,2.0,3,3,2.0,16,41,10,41.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,160000
70.0,8885,5,5,0.0,3,3,4,3,3,864.0,3,1,902,2,3,0,1,2.0,3,3,2.0,164,27,27,27.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,131000
120.0,18000,3,4,0.0,2,3,3,3,1,894.0,3,1,894,2,3,0,2,3.0,3,3,1.0,20,75,60,16.0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Baixo,81000
52.0,6240,4,5,0.0,3,3,3,3,1,780.0,3,1,1208,2,3,0,1,2.0,3,3,1.0,135,85,60,48.0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Baixo,103000
50.0,4882,4,7,0.0,3,3,3,3,1,348.0,3,1,906,2,3,0,1,1.0,2,3,1.0,0,73,60,73.0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,Baixo,87000
65.0,10020,1,1,0.0,2,2,2,1,4,683.0,4,0,904,1,2,0,0,0.0,0,0,1.5,0,88,60,88.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Baixo,61000
50.0,9000,6,6,0.0,3,4,3,3,1,780.0,3,1,1375,3,4,1,1,1.0,3,3,1.5,162,73,60,31.0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Baixo,141000
75.0,9750,6,6,243.0,3,3,3,3,1,1442.0,4,1,1442,4,3,0,2,1.0,3,3,1.5,275,52,52,52.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,157900
85.0,11447,8,5,674.0,4,3,5,3,3,1964.0,5,1,1964,3,4,1,3,3.0,3,3,3.5,265,5,4,5.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,370000
50.0,5633,5,7,0.0,3,3,3,2,1,844.0,3,1,844,2,3,0,1,1.0,3,3,1.0,254,85,60,85.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,111500
92.0,11932,8,5,186.0,4,3,4,3,1,1580.0,5,1,1580,3,4,0,2,3.0,3,3,2.0,24,3,2,2.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,235128
65.0,17140,4,6,0.0,3,3,3,3,1,1134.0,5,1,1229,3,3,0,2,1.0,3,3,1.0,0,54,54,54.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,135000
69.0,9142,5,5,0.0,3,2,2,3,1,797.0,3,0,1627,4,3,0,1,2.0,2,1,2.0,252,110,4,60.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,139500
123.0,47007,5,7,0.0,3,3,0,0,0,0.0,3,1,3820,5,5,2,1,2.0,3,3,3.5,372,51,14,51.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,Baixo,284700
60.0,10800,4,7,0.0,3,3,3,3,1,832.0,3,1,1461,4,3,0,1,1.0,3,3,2.0,204,61,14,61.0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Médio,133500
53.0,8128,6,7,80.0,3,3,3,3,1,1062.0,4,1,1062,3,3,0,1,1.0,3,3,2.0,0,56,56,56.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,131000
48.0,6240,8,5,176.0,4,3,4,3,1,1324.0,5,1,1324,2,4,1,3,2.0,3,3,3.0,230,4,4,4.0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,254000
72.0,10899,4,5,0.0,3,3,0,0,0,0.0,3,0,1224,2,3,0,1,3.0,3,3,2.0,0,46,46,46.0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,Médio,103000
90.0,12378,9,5,0.0,4,3,5,3,4,1896.0,5,1,1944,3,5,3,3,3.0,3,3,3.0,383,7,6,7.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,360000
102.0,11660,6,5,0.0,4,3,4,3,3,1326.0,5,1,1326,3,4,0,3,2.0,3,3,2.0,100,4,4,4.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,174190
75.0,9910,7,6,0.0,4,3,4,3,1,1369.0,5,1,1369,3,4,0,1,2.0,3,3,2.0,203,3,3,3.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,213133
87.0,10367,9,5,284.0,5,3,5,3,2,1739.0,5,1,1743,3,5,1,2,3.0,3,3,3.0,213,2,2,2.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,335000
78.0,10140,6,6,99.0,3,3,3,3,1,1040.0,2,1,1309,3,4,1,2,2.0,3,3,2.5,265,36,11,36.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,181000
74.0,12395,5,6,0.0,3,3,3,3,1,864.0,3,1,889,3,3,0,1,2.0,3,3,1.0,0,26,26,26.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,137500
71.0,9254,8,5,210.0,4,3,4,3,1,1721.0,5,1,1721,3,4,0,2,2.0,3,3,3.0,195,5,5,5.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,232698
44.0,12864,7,5,0.0,4,3,4,3,1,1409.0,5,1,1409,1,4,1,2,2.0,3,3,2.5,144,8,8,8.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,245000
88.0,7990,5,6,0.0,3,3,4,3,1,924.0,3,1,924,3,3,0,1,1.0,3,3,1.0,0,35,35,29.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Alto,110000
21.0,1680,6,5,297.0,3,3,3,3,1,483.0,3,1,987,2,3,1,1,1.0,3,3,1.5,0,38,38,38.0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,94500
65.0,8773,7,5,98.0,4,3,4,3,3,1414.0,5,1,1414,3,4,0,2,2.0,3,3,2.0,237,6,6,6.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,185500
50.0,8765,4,6,0.0,3,3,3,3,1,951.0,5,0,951,2,3,0,1,1.0,3,3,1.0,28,74,60,74.0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,106500
80.0,14311,8,5,402.0,4,3,4,3,1,1236.0,5,1,2340,4,4,1,2,3.0,3,3,3.5,590,14,14,14.0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,306000
41.0,4923,8,5,0.0,4,3,5,3,3,1593.0,5,1,1593,0,5,1,3,2.0,3,3,2.5,120,9,8,9.0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,286000
80.0,16659,7,7,34.0,3,3,3,3,1,795.0,2,1,2263,3,4,1,3,2.0,3,3,3.5,250,33,16,33.0,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,235000
63.0,8402,6,5,0.0,3,3,4,3,1,789.0,4,1,1465,3,3,1,3,2.0,3,3,2.5,75,12,12,12.0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,180400
85.0,11050,6,5,0.0,3,3,3,3,1,1740.0,2,1,1740,4,3,1,2,2.0,3,3,1.5,25,42,42,42.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,150000
75.0,7500,5,7,0.0,3,3,3,3,1,1246.0,5,1,1246,3,4,0,2,1.0,3,3,2.5,218,51,16,51.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,154000
63.0,8965,7,5,0.0,4,3,4,3,1,782.0,5,1,1489,3,4,1,3,2.0,3,3,3.5,75,7,7,7.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,192000
43.0,10667,7,6,0.0,4,3,4,3,3,799.0,5,1,1661,3,4,1,2,2.0,3,3,3.5,219,14,14,14.0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,212000
60.0,10320,5,6,0.0,3,2,3,2,1,880.0,4,1,1308,2,3,0,1,2.0,2,2,2.0,117,95,32,60.0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,120000
63.0,8577,7,5,0.0,4,3,4,3,1,847.0,5,1,1733,3,4,1,3,2.0,3,3,2.5,192,6,6,6.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,Médio,185088
91.0,12274,7,5,256.0,4,3,4,3,1,1417.0,5,1,1428,3,5,0,2,2.0,3,3,2.0,60,2,2,2.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,227680
