Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,Total Bsmt SF,Heating QC,Central Air,Gr Liv Area,Bedroom AbvGr,Kitchen Qual,Fireplaces,Garage Finish,Garage Cars,Garage Qual,Garage Cond,total_bath,total_outdoor_sf,house_age,remod_age,garage_age,qual_cond_interaction,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS Zoning_FV,MS Zoning_I (all),MS Zoning_Other,MS Zoning_RL,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Mas Vnr Type_None,Mas Vnr Type_Other,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,price_tier,SalePrice
75.0,11310,6,5,0.0,3,3,3,3,1,1367.0,5,1,1375,2,3,1,1,2.0,3,3,1.0,30,56,56,56.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,140000
24.0,2179,6,5,0.0,3,3,4,3,1,855.0,4,1,1456,3,3,1,2,2.0,3,3,2.5,28,34,34,34.0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,144000
79.0,6853,8,5,136.0,4,3,5,3,1,1267.0,5,1,1296,2,4,0,3,2.0,3,3,3.0,217,9,8,9.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,220000
53.0,6360,5,6,300.0,3,3,3,3,1,835.0,3,1,1453,3,4,2,1,1.0,3,3,1.5,35,68,60,68.0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,Baixo,132000
80.0,9600,5,5,0.0,3,3,3,3,1,1568.0,3,1,1568,3,3,0,1,2.0,3,3,1.5,200,43,43,43.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,143000
86.0,11227,5,5,0.0,3,4,3,4,1,720.0,5,1,1440,4,3,2,1,2.0,3,3,1.5,230,42,42,42.0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,163000
67.0,12774,7,5,95.0,4,3,4,3,3,835.0,5,1,1663,3,4,0,2,2.0,3,3,2.5,236,7,6,7.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,192500
63.0,12224,6,5,40.0,4,3,4,3,1,992.0,5,1,2054,3,4,1,2,2.0,3,3,3.5,72,10,10,10.0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Médio,244000
85.0,13400,5,5,1047.0,3,3,3,3,3,1024.0,3,1,1086,3,3,1,2,2.0,3,3,2.0,0,44,44,44.0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,159950
40.0,5680,5,4,0.0,3,3,3,3,1,592.0,3,0,1173,3,3,0,1,1.0,3,2,2.0,102,109,60,90.0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Baixo,113000
48.0,3480,7,5,163.0,4,3,4,3,1,1405.0,5,1,1405,2,4,1,2,2.0,3,3,2.0,184,7,7,7.0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,173000
76.0,9591,8,5,344.0,4,3,5,3,3,1143.0,5,1,2473,4,4,1,2,3.0,3,3,2.5,343,6,5,6.0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Alto,317000
85.0,10452,6,5,216.0,3,3,3,3,2,1094.0,5,1,1094,3,3,2,2,2.0,3,3,1.0,0,57,57,57.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,Baixo,155000
72.0,9079,5,5,0.0,3,3,3,3,1,864.0,3,1,864,2,3,0,1,1.0,3,3,1.0,158,49,49,49.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,122000
65.0,6001,6,5,0.0,3,3,2,3,1,600.0,5,0,919,3,3,0,1,1.0,3,3,1.0,45,70,60,70.0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Médio,95000
97.0,10990,7,5,0.0,4,3,5,3,1,1064.0,5,1,2125,4,4,2,2,2.0,3,3,3.5,168,14,13,14.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,279500
70.0,23730,7,5,668.0,4,3,5,3,2,1840.0,5,1,2032,3,4,0,3,3.0,3,3,4.0,238,14,13,14.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,300000
75.0,12508,6,7,0.0,3,3,4,3,2,983.0,5,1,1750,4,3,0,1,1.0,3,3,3.0,401,70,25,21.0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,160000
73.0,8899,7,5,0.0,4,3,4,3,3,1340.0,5,1,1340,3,4,0,3,2.0,3,3,2.0,130,3,3,3.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,181134
73.0,8814,5,6,0.0,3,3,3,3,1,732.0,5,1,1464,4,3,0,1,2.0,3,3,1.5,40,42,42,42.0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,141000
48.0,5747,3,4,0.0,3,3,3,3,1,798.0,4,1,840,2,2,0,1,1.0,3,2,1.0,112,90,60,72.0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Baixo,64000
80.0,28698,5,5,0.0,3,3,3,4,4,1013.0,3,1,2126,3,3,0,3,2.0,3,3,3.0,486,43,43,43.0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,185000
30.0,3182,7,5,0.0,4,3,4,3,1,600.0,5,1,1200,2,4,0,2,2.0,3,3,2.5,172,6,5,6.0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Alto,151000
75.0,9317,7,5,137.0,4,3,4,3,1,740.0,5,1,1775,3,4,1,1,2.0,3,3,3.5,498,17,17,17.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,213000
110.0,14277,8,5,280.0,4,3,5,3,2,1317.0,5,1,2385,3,4,1,3,3.0,3,3,3.5,420,7,7,7.0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,350000
71.0,5105,7,5,0.0,4,3,4,3,1,551.0,5,1,1102,2,4,0,1,2.0,3,3,2.5,60,6,6,6.0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Alto,148800
60.0,8400,2,5,0.0,3,3,3,2,1,290.0,3,0,438,1,2,0,1,1.0,3,3,1.0,0,90,60,80.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Médio,60000
69.0,11851,5,7,0.0,3,4,3,3,1,1027.0,5,1,1633,3,4,1,1,1.0,3,3,1.0,226,62,1,62.0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,129000
50.0,6000,6,7,0.0,3,3,3,4,1,608.0,3,1,1132,2,3,0,1,1.0,3,3,2.0,128,71,60,71.0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,134000
72.0,11382,6,5,212.0,3,3,3,3,1,1130.0,3,1,1374,3,3,1,2,1.0,3,3,1.5,112,46,46,46.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,147000
105.0,13693,10,5,472.0,5,3,5,3,4,2630.0,5,1,2674,2,5,2,3,3.0,3,3,4.5,410,3,3,3.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,610000
60.0,7023,5,5,0.0,3,3,4,4,1,734.0,4,1,1408,3,3,0,3,2.0,3,3,3.5,85,5,4,5.0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,Baixo,171500
63.0,11214,7,5,0.0,4,3,4,3,1,930.0,4,1,1886,4,4,1,3,2.0,3,3,2.5,89,12,11,12.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,199900
67.0,9808,7,5,110.0,4,3,4,3,1,1573.0,5,1,1573,3,4,0,2,2.0,3,3,3.0,72,8,8,8.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,227000
43.0,11492,7,5,132.0,4,3,4,3,1,913.0,5,1,2122,4,4,1,2,2.0,3,3,3.5,74,14,13,13.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,220000
90.0,14115,6,7,0.0,3,3,3,3,1,1073.0,5,1,1811,2,5,1,3,2.0,3,3,1.0,280,54,6,54.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,230000
24.0,2364,6,5,0.0,3,3,4,3,1,804.0,3,1,1548,3,3,1,1,2.0,3,3,3.0,108,32,32,32.0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Médio,147000
68.0,8998,7,5,120.0,4,3,4,3,2,782.0,5,1,1652,3,4,0,2,2.0,3,3,2.5,70,10,10,10.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,207500
52.0,7830,3,5,0.0,3,3,2,3,1,492.0,3,1,492,1,3,0,1,1.0,2,3,2.0,78,89,60,89.0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,61500
50.0,5000,5,6,0.0,3,3,3,3,3,720.0,1,0,803,2,3,0,1,2.0,3,3,1.0,244,69,60,69.0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Baixo,87000
85.0,12633,10,5,242.0,5,3,5,3,4,1824.0,5,1,1824,3,5,1,3,3.0,3,3,2.0,196,4,3,4.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,392000
79.0,9490,6,7,0.0,3,3,3,3,1,806.0,3,1,1578,3,2,2,1,1.0,3,3,2.0,32,69,60,69.0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,133000
75.0,9750,5,5,0.0,3,3,3,3,3,980.0,4,1,980,3,3,0,3,1.0,3,3,2.0,68,43,43,43.0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,135500
28.0,7296,8,5,0.0,4,3,5,3,3,2208.0,5,1,2522,1,4,1,3,2.0,3,3,3.0,239,6,5,6.0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,375000
55.0,8800,4,7,0.0,3,3,3,2,1,576.0,4,1,1140,3,3,0,0,0.0,0,0,1.0,160,100,6,100.0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Baixo,96500
41.0,12393,7,5,0.0,4,3,4,3,1,847.0,5,1,1948,4,4,1,3,2.0,3,3,2.5,148,6,5,6.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,Alto,195000
76.0,9591,8,5,262.0,4,3,5,3,3,1713.0,5,1,1713,3,5,1,3,3.0,3,3,3.0,26,6,5,6.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,274900
60.0,10440,6,7,0.0,4,4,4,3,1,1510.0,5,1,2792,5,3,2,1,2.0,2,3,2.0,547,90,60,90.0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,256000
72.0,13700,7,6,288.0,3,3,3,3,4,864.0,3,1,1820,4,4,2,1,2.0,3,3,2.0,144,45,22,45.0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,Médio,201800
78.0,10264,7,5,183.0,4,3,4,3,3,1588.0,5,1,1588,3,4,0,2,2.0,3,3,2.0,187,11,11,11.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,214000
71.0,9353,4,5,0.0,3,3,3,3,1,864.0,4,1,864,3,3,0,1,1.0,3,3,1.0,0,40,40,38.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,116050
60.0,8730,6,7,0.0,3,3,3,3,1,698.0,5,1,1396,3,3,0,1,1.0,3,3,1.0,0,95,7,7.0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,153575
70.0,14781,8,5,178.0,4,3,4,3,4,1753.0,5,1,1787,3,4,1,2,3.0,3,3,2.0,348,9,8,9.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,275000
65.0,7800,5,7,0.0,3,3,4,3,2,793.0,3,1,1118,3,3,1,1,2.0,3,3,2.0,0,71,60,71.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Baixo,119900
80.0,10708,5,5,0.0,4,3,3,3,1,1617.0,5,1,1867,2,3,3,3,1.0,3,3,2.0,476,55,17,55.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Alto,190000
77.0,10872,9,5,122.0,4,3,5,4,3,1504.0,5,1,1531,2,5,1,3,3.0,3,3,3.0,236,4,4,4.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,300000
84.0,14260,8,5,350.0,4,3,4,3,3,1145.0,5,1,2198,4,4,1,2,3.0,3,3,3.5,276,10,10,10.0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,250000
77.0,9278,5,5,0.0,3,3,4,3,1,1092.0,5,1,1092,2,3,0,0,0.0,0,0,1.0,52,3,2,3.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Médio,146000
75.0,9000,8,5,36.0,4,3,4,3,3,1566.0,5,1,1566,3,4,0,2,2.0,3,3,3.0,312,2,2,2.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,262500
63.0,8668,5,5,0.0,3,3,3,3,1,1560.0,3,1,1560,4,3,0,1,3.0,3,3,2.0,0,42,42,42.0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Médio,126000
67.0,10083,7,5,0.0,4,3,4,3,1,1176.0,5,1,1200,2,4,0,2,2.0,3,3,3.0,41,7,7,7.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,184900
75.0,10084,8,5,186.0,4,3,5,3,3,1686.0,5,1,1694,3,4,1,2,2.0,3,3,3.0,312,6,5,6.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,307000
71.0,7050,7,5,0.0,4,3,4,3,1,1057.0,5,1,1929,3,4,1,3,2.0,3,3,3.5,235,9,9,9.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,226000
79.0,9480,5,7,224.0,3,3,3,3,1,728.0,5,1,1644,3,4,2,1,1.0,3,3,1.5,168,68,15,68.0,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,Médio,146500
41.0,5748,8,5,473.0,4,3,5,3,4,1573.0,5,1,1778,2,5,1,3,2.0,3,3,4.0,176,5,4,5.0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Médio,375000
64.0,7360,7,5,80.0,4,3,4,3,1,1222.0,5,1,1222,2,4,0,2,2.0,3,3,2.0,54,0,0,1.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,187000
53.0,7155,6,8,0.0,3,3,3,3,1,686.0,3,1,1461,3,3,1,1,1.0,3,3,1.0,116,84,19,84.0,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Médio,135000
57.0,6420,5,7,0.0,3,3,5,4,2,980.0,2,1,1148,2,3,0,1,1.0,3,3,1.5,0,58,58,58.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Baixo,123500
44.0,6371,7,5,128.0,4,3,4,3,2,1358.0,5,1,1358,2,4,1,2,2.0,3,3,3.0,227,1,0,0.0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,224000
24.0,1733,6,6,0.0,3,3,3,3,1,516.0,3,1,1032,2,3,1,1,2.0,3,3,1.0,279,30,30,30.0,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Baixo,115000
174.0,15138,8,5,506.0,4,3,4,3,1,1462.0,5,1,2794,4,5,1,3,3.0,3,3,3.5,348,15,14,15.0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,403000
66.0,7976,7,5,23.0,3,3,5,3,1,1168.0,5,1,2787,6,3,2,3,4.0,3,3,7.0,312,10,10,10.0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Médio,269500
60.0,8064,6,6,0.0,3,3,3,3,1,768.0,5,1,1320,3,3,0,1,2.0,3,3,2.0,108,62,60,16.0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Médio,138000
80.0,10400,7,5,189.0,3,3,4,3,1,1090.0,3,1,1370,3,3,1,2,2.0,3,3,2.0,0,34,34,34.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,152000
71.0,2117,6,5,456.0,4,3,4,3,1,756.0,5,1,1525,3,4,1,1,2.0,3,3,2.5,0,10,10,10.0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Alto,177000
52.0,6240,7,5,0.0,3,3,3,3,2,989.0,3,1,2009,4,3,1,1,2.0,3,3,2.0,20,71,60,71.0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,150000
98.0,12291,10,5,754.0,5,3,5,3,3,1966.0,5,1,1966,1,5,1,3,3.0,3,3,3.0,128,3,3,3.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,419005
80.0,12984,5,6,459.0,3,3,4,3,2,1430.0,5,1,1647,3,4,1,3,2.0,3,3,3.0,0,33,33,33.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,217500
73.0,9802,5,5,0.0,3,3,4,3,1,352.0,4,1,1442,3,3,0,3,2.0,3,3,2.5,100,4,3,3.0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,Alto,172500
75.0,8050,6,5,0.0,3,3,4,3,3,914.0,5,1,914,2,4,0,0,0.0,0,0,2.0,32,8,8,8.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Baixo,117250
45.0,8212,5,6,0.0,3,3,3,3,1,720.0,5,1,1298,3,3,2,1,1.0,3,3,1.0,84,69,60,70.0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Baixo,122000
65.0,7441,7,5,170.0,4,3,4,3,1,1461.0,5,1,1486,3,4,0,2,2.0,3,3,2.0,32,4,4,4.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,181000
50.0,4280,4,9,0.0,3,4,2,3,1,560.0,5,1,704,2,2,0,1,1.0,3,3,1.5,24,64,9,64.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,Baixo,88750
63.0,13907,5,6,0.0,3,3,3,3,1,996.0,5,1,996,3,3,1,0,0.0,0,0,2.0,144,70,41,70.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Baixo,108000
73.0,8993,7,5,0.0,4,3,4,3,3,1302.0,5,1,1302,3,4,0,3,2.0,3,3,2.0,22,3,3,3.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,176485
76.0,9967,7,5,0.0,3,3,4,3,1,384.0,5,1,1430,3,3,1,2,2.0,3,3,2.5,100,10,10,10.0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,Médio,170000
75.0,10425,5,5,0.0,3,3,3,3,1,1104.0,4,1,1104,3,3,0,2,1.0,3,3,2.0,0,54,52,54.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,133000
